class,order,family,genus,species,subspecies,common_name,female_maturity_d,litter_or_clutch_size_n,litters_or_clutches_per_y,adult_body_mass_g,maximum_longevity_y,gestation_d,weaning_d,birth_or_hatching_weight_g,weaning_weight_g,egg_mass_g,incubation_d,fledging_age_d,longevity_y,male_maturity_d,inter_litter_or_interbirth_interval_y,female_body_mass_g,male_body_mass_g,no_sex_body_mass_g,egg_width_mm,egg_length_mm,fledging_mass_g,adult_svl_cm,male_svl_cm,female_svl_cm,birth_or_hatching_svl_cm,female_svl_at_maturity_cm,female_body_mass_at_maturity_g,no_sex_svl_cm,no_sex_maturity_d
Aves,Coraciiformes,Coraciidae,Coracias,cyanogaster,-999,Blue-bellied Roller,-999,-999,-999,"Dunning, 1992 from median of 4(Dunning, 1992, Szekely, Lislevand, and Figuerola, 2007, Dunning, 1992, Boback and Guyer, 2003)",-999,-999,-999,-999,-999,"Szekely, Lislevand, and Figuerola, 2007",-999,-999,-999,-999,-999,"Szekely, Lislevand, and Figuerola, 2007","Szekely, Lislevand, and Figuerola, 2007","mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Coraciiformes,Coraciidae,Coracias,garrulus,-999,European Roller,"Bennett, 1986","mean of Szekely, Lislevand, and Figuerola, 2007 and Bennett, 1986","Bennett, 1986","Dunning, 1992 from median of 7(Dyke and Kaiser, 2010, Dunning, 1992, Dunning, 1992, de Magalhaes and Costa, 2009, Boback and Guyer, 2003, Szekely, Lislevand, and Figuerola, 2007, Bennett, 1986)","de Magalhaes and Costa, 2009",-999,-999,"Bennett, 1986",-999,"Dyke and Kaiser, 2010 from median of 3(Dyke and Kaiser, 2010, Szekely, Lislevand, and Figuerola, 2007, Bennett, 1986)","Bennett, 1986","Bennett, 1986","Bennett, 1986 from median of 5(Carey, J.R. and D.S. Judge, 2002, Wasser, D.E. and P.W. Sherman, 2010, Fransson, T., Kolehmainen, T., Kroon, C. et al., 2010, de Magalhaes and Costa, 2009, Bennett, 1986)",-999,-999,"Bennett, 1986 from median of 3(Dyke and Kaiser, 2010, Szekely, Lislevand, and Figuerola, 2007, Bennett, 1986)","mean of Szekely, Lislevand, and Figuerola, 2007 and Bennett, 1986","mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Coraciiformes,Coraciidae,Coracias,naevius,-999,Purple Roller,-999,"Szekely, Lislevand, and Figuerola, 2007",-999,"Szekely, Lislevand, and Figuerola, 2007 from median of 5(Bennett, 1986, Boback and Guyer, 2003, Dunning, 1992, Dunning, 1992, Szekely, Lislevand, and Figuerola, 2007)",-999,-999,-999,-999,-999,"mean of Bennett, 1986 and Szekely, Lislevand, and Figuerola, 2007",-999,-999,-999,-999,-999,"Szekely, Lislevand, and Figuerola, 2007","Szekely, Lislevand, and Figuerola, 2007","Dunning, 1992 from median of 3(Bennett, 1986, Dunning, 1992, Dunning, 1992)",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Coraciiformes,Coraciidae,Coracias,spatulatus,-999,Racket-tailed Roller,-999,-999,-999,"Szekely, Lislevand, and Figuerola, 2007 from median of 3(Dunning, 1992, Boback and Guyer, 2003, Szekely, Lislevand, and Figuerola, 2007)",-999,-999,-999,-999,-999,"Szekely, Lislevand, and Figuerola, 2007",-999,-999,-999,-999,-999,-999,"Szekely, Lislevand, and Figuerola, 2007","Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Coraciiformes,Coraciidae,Coracias,temminckii,-999,Purple-winged Roller,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Coraciiformes,Coraciidae,Eurystomus,azureus,-999,Azure Dollarbird,-999,"mean of Szekely, Lislevand, and Figuerola, 2007 and Bennett, 1986",-999,"Dunning, 1992 from median of 5(Dunning, 1992, Dunning, 1992, Boback and Guyer, 2003, Szekely, Lislevand, and Figuerola, 2007, Bennett, 1986)",-999,-999,-999,-999,-999,"mean of Szekely, Lislevand, and Figuerola, 2007 and Bennett, 1986","Bennett, 1986","Bennett, 1986",-999,-999,-999,"mean of Szekely, Lislevand, and Figuerola, 2007 and Bennett, 1986","mean of Szekely, Lislevand, and Figuerola, 2007 and Bennett, 1986","mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Coraciiformes,Coraciidae,Eurystomus,glaucurus,-999,Broad-billed Roller,-999,"Szekely, Lislevand, and Figuerola, 2007",-999,"Bennett, 1986 from median of 5(Dunning, 1992, Bennett, 1986, Dunning, 1992, Boback and Guyer, 2003, Szekely, Lislevand, and Figuerola, 2007)",-999,-999,-999,-999,-999,"mean of Bennett, 1986 and Szekely, Lislevand, and Figuerola, 2007",-999,-999,-999,-999,-999,"mean of Bennett, 1986 and Szekely, Lislevand, and Figuerola, 2007","BC Birds - Schifter, H, 1998 from median of 3(BC Birds - Schifter, H, 1998, Bennett, 1986, Szekely, Lislevand, and Figuerola, 2007)","mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Coraciiformes,Coraciidae,Eurystomus,gularis,-999,Blue-throated Roller,-999,"Szekely, Lislevand, and Figuerola, 2007",-999,"Dunning, 1992 from median of 4(Dunning, 1992, Dunning, 1992, Boback and Guyer, 2003, Szekely, Lislevand, and Figuerola, 2007)",-999,-999,-999,-999,-999,"Szekely, Lislevand, and Figuerola, 2007",-999,-999,-999,-999,-999,"Szekely, Lislevand, and Figuerola, 2007","Szekely, Lislevand, and Figuerola, 2007","mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Coraciiformes,Coraciidae,Eurystomus,orientalis,-999,Oriental Dollarbird,-999,"mean of Szekely, Lislevand, and Figuerola, 2007 and Bennett, 1986",-999,"Dunning, 1992 from median of 5(Dunning, 1992, Dunning, 1992, Boback and Guyer, 2003, Szekely, Lislevand, and Figuerola, 2007, Bennett, 1986)",-999,-999,-999,-999,-999,"mean of Szekely, Lislevand, and Figuerola, 2007 and Bennett, 1986","Bennett, 1986","Bennett, 1986",-999,-999,-999,"mean of Szekely, Lislevand, and Figuerola, 2007 and Bennett, 1986","mean of Szekely, Lislevand, and Figuerola, 2007 and Bennett, 1986","mean of Dunning, 1992 and Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Coraciiformes,Meropidae,Merops,albicollis,-999,White-throated Bee-eater,-999,"mean of Szekely, Lislevand, and Figuerola, 2007 and Bennett, 1986",-999,"Dunning, 1992 from median of 5(Dunning, 1992, Dunning, 1992, Boback and Guyer, 2003, Szekely, Lislevand, and Figuerola, 2007, Bennett, 1986)",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"mean of Bennett, 1986 & Dunning, 1992 from median of 4(Dunning, 1992, Dunning, 1992, Szekely, Lislevand, and Figuerola, 2007, Bennett, 1986)",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
Aves,Coraciiformes,Meropidae,Merops,apiaster,-999,European Bee-eater,"mean of Bennett, 1986 and de Magalhaes and Costa, 2009","mean of Szekely, Lislevand, and Figuerola, 2007 and Bennett, 1986","Bennett, 1986","mean of de Magalhaes and Costa, 2009 & Dunning, 1992 from median of 6(Dunning, 1992, Dyke and Kaiser, 2010, Boback and Guyer, 2003, Szekely, Lislevand, and Figuerola, 2007, Bennett, 1986, de Magalhaes and Costa, 2009)","Bennett, 1986",-999,-999,"Bennett, 1986",-999,"mean of Carey, C., Rahn, H., Parisi, P., 1980 & Bennett, 1986 from median of 4(Carey, C., Rahn, H., Parisi, P., 1980, Dyke and Kaiser, 2010, Szekely, Lislevand, and Figuerola, 2007, Bennett, 1986)","Bennett, 1986","Bennett, 1986","mean of Wasser, D.E. and P.W. Sherman, 2010 & Fransson, T., Kolehmainen, T., Kroon, C. et al., 2010 from median of 4(Wasser, D.E. and P.W. Sherman, 2010, Fransson, T., Kolehmainen, T., Kroon, C. et al., 2010, Bennett, 1986, de Magalhaes and Costa, 2009)","de Magalhaes and Costa, 2009",-999,"Bennett, 1986 from median of 5(BC Birds - Schifter, H, 1998, BC Birds - Schifter, H, 1998, Dyke and Kaiser, 2010, Szekely, Lislevand, and Figuerola, 2007, Bennett, 1986)","mean of Szekely, Lislevand, and Figuerola, 2007 and Bennett, 1986","Dunning, 1992",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
